,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
184,-445.9517,81.559395,18.654455,-9.585389,-8.530311,3.665623,-13.255622,-3.5794907,-21.475853,-2.5948296,-14.097522,-7.9420414,-7.120081,-0.06450887,0.7559367,6.234377,-1.1687915,13.849746,-8.190665,0.26472437,-1.3651054,2.5660594,-3.6241157,7.7896376,-2.3500986,11.4095125,2.3637621,9.382687,-1.1038889,9.017291,2.3867686,8.932577,2.5138724,3.9716299,1.3107404,10.153625,6.070317,10.895763,8.947754,11.34457,happy
185,-387.36023,86.78358,-13.371514,-0.20123114,-15.589732,6.487411,-9.732064,-15.392603,-9.3795395,2.287621,-11.920726,6.840367,-13.935279,4.7209406,-9.838331,-4.5019264,-0.27849248,-5.8157144,-3.9322956,-0.05922773,-5.4678416,3.622927,-5.3727536,2.6551604,-2.3329713,-3.4726467,0.06653456,2.388783,-1.7320857,5.005951,-2.706291,5.768578,1.4382982,1.8790959,2.7608054,3.1242359,4.6652513,3.5915167,0.39538506,2.330845,disgust
186,-395.8205,11.289501,-47.567608,-10.012536,-15.732162,-22.384802,-24.933369,-8.820918,-13.09852,15.830651,-1.8714545,8.920176,11.226188,4.1428027,-7.554951,-3.1883814,-2.2847075,4.248803,-11.063571,-4.1293297,7.476408,4.550869,-2.8457253,1.0533012,-5.542411,2.7787902,-3.7178507,2.5326374,-0.5530441,5.912531,2.294877,4.7311234,1.3131545,5.5618625,1.6815423,4.7734528,1.0278814,3.7025254,0.48789448,1.9219038,fear
187,-320.09094,27.415543,-16.45737,34.996693,-4.3115973,-6.8843913,-10.08751,-7.047539,-8.718373,0.6050374,-16.474432,10.639018,-7.803637,4.676842,2.946848,-0.16110784,-0.8243581,8.856029,-3.7423992,12.93379,3.7410932,10.326727,3.4854133,9.11823,2.5695171,12.013423,2.4758372,7.2626576,-2.8692856,2.9381375,-4.5025287,2.7514286,-4.0269446,-3.4059384,-1.4328058,1.7642725,-1.1727899,-0.47610742,-1.4468077,6.590331,fear
188,-406.51993,63.78085,2.3334553,-2.9458456,-23.406477,-0.18337175,-24.486946,-4.506702,-24.157722,-2.3561707,4.091469,3.5014658,0.99854386,6.8386416,0.407997,2.2581646,-3.4764998,-0.58801526,-3.3860803,-9.896594,-4.4845304,-0.48084518,-6.2386265,10.623359,8.442528,23.87059,19.544386,26.986748,17.54623,11.233599,4.791534,3.6605785,8.200913,1.7548082,8.179683,1.8506097,-2.7745821,5.308574,2.0886319,2.1822884,angry
189,-540.5947,35.816013,-13.013373,-6.3962746,-15.953201,-4.8474274,-11.936985,-12.980921,-14.865788,-1.2866349,-9.443848,-7.0166073,-10.122238,-2.892303,-12.439451,-5.0198812,-6.6141906,3.3914192,-3.9014812,5.6298013,2.353356,4.7700143,-2.5824656,1.6095968,-5.951758,3.2520115,-0.9802013,-0.72240704,-2.0929189,-0.5744804,-3.0258873,1.2019906,-3.0501611,0.99275494,-1.6287272,2.7945733,-0.58892214,1.2319384,-1.9048506,0.8979749,disgust
190,-694.1718,68.89584,11.842105,10.307327,7.1634817,4.7081604,-3.4027545,-1.631121,-4.9221344,-0.25783762,1.3722796,-0.8383195,3.885272,2.900423,-2.6125083,4.1654787,-5.7363,1.7690626,0.20014124,0.6468324,-4.2069993,1.0403035,-2.1198595,0.42216912,-1.6871226,2.0593247,-2.849389,2.434207,-0.6718286,1.439431,-0.6557507,1.2471539,-1.9066609,0.09854749,-1.0636675,1.4305929,-1.1742383,-0.98888135,-2.7967033,-1.3049923,sad
191,-569.1064,52.73038,-19.179335,7.0311675,-13.469486,-10.614709,-15.646806,-14.295663,-15.181301,-1.8103824,-9.577297,-4.998317,-2.5730665,-6.4166384,-5.8146653,-3.8041964,-6.8097353,-0.8631056,-7.595584,-2.9046197,-5.790913,-3.6893775,-4.8058043,-3.2653906,-6.0951114,-2.2172918,-3.653134,-0.65191287,-0.875271,1.8960403,1.6973785,2.7618742,3.3428726,4.2473965,2.2966814,2.3097384,-0.05741388,0.4856428,-0.005616833,0.475115,disgust
192,-622.5521,84.63608,9.069196,15.178439,-8.7803335,-5.4794593,-6.131977,-1.4392201,-4.5477214,-0.92003256,-5.8071737,6.774007,-2.490927,0.18426031,-0.5581065,2.875587,-6.5512023,-3.0896494,-2.805438,1.5817995,-4.962899,2.0878315,-4.9401703,-0.32285514,-2.8077807,5.2830215,-5.01725,3.293738,-2.0703063,1.750971,-1.5161844,0.98542225,-1.753393,3.4150546,-0.9549313,0.92737454,-2.1968389,0.5527599,-0.31122455,2.388559,disgust
193,-337.68256,44.371563,-20.508827,12.439432,-13.764119,-0.3023264,-8.0682,-13.546783,-7.1994987,-4.909629,-9.268095,0.2249204,-7.2051706,0.3646914,-6.9350715,3.858281,-4.9705386,-1.5594958,-1.9267678,1.1957651,-3.0519786,4.7642,0.40168682,7.719164,1.5526459,8.234326,6.434295,9.168966,4.9639683,7.5020714,3.2916825,5.926447,1.2516198,2.697608,1.2362823,4.1757455,0.28762937,2.9421978,-1.5442039,1.7819963,angry
194,-715.385,68.1023,11.883044,24.207626,4.469795,8.738474,1.4435092,-3.827228,-1.072783,0.42370346,-2.8245385,-5.6915474,-3.1763864,1.3464481,-3.1791508,-0.47038642,-4.082118,4.410852,0.918951,4.729203,-1.9458075,1.9585586,-3.3467488,3.6708992,-4.437805,1.2065256,-2.9932306,1.0646424,-1.24647,4.8669324,0.5261128,6.016414,5.8963785,10.451431,7.3343163,10.57755,6.76605,6.3874154,4.027875,3.9276178,calm
195,-378.6559,62.05498,-15.525352,27.095892,-5.169405,4.128895,-1.415507,-10.696482,-5.9472156,10.854628,-19.205017,11.686097,-4.763226,-3.419058,2.422715,-4.910293,-1.6696489,3.505616,-18.750822,4.3223867,-12.712501,-5.7121425,-9.713267,-0.8569584,-11.163192,1.1734838,-7.0302277,-0.52349323,-10.879942,0.25204122,-4.9886518,19.571945,20.556673,34.090252,27.819124,17.929697,4.3323503,-2.925061,-1.5465039,5.4493113,neutral
196,-515.8605,80.13215,26.252804,5.46012,-2.7058399,6.060645,-5.7732224,-8.665065,-19.171867,6.598834,-14.895902,2.361912,-7.2469015,8.891865,5.3283687,6.6042204,-3.2204716,9.907146,-5.0878906,0.52885437,1.4676107,1.3721049,-8.876875,1.9656979,-13.157684,3.0051942,-5.9372463,0.81431895,-4.4718704,-0.4921751,-10.402306,-2.3480148,1.0693735,16.078604,31.777927,37.288876,37.096867,25.996222,3.4966161,1.9370103,neutral
197,-461.83383,104.39093,2.1517515,-7.3867354,-11.119618,3.5358393,-21.43163,-0.1484953,-23.95677,-8.664037,-7.627926,-3.259084,1.6396348,0.2626147,-4.570734,1.7298733,1.6469522,8.551259,2.9320996,-4.294564,4.550296,1.0644432,1.5575742,6.1848936,-2.2333326,4.3291373,1.580897,9.8194,8.588202,9.33072,6.7355723,8.019377,7.152883,6.9114785,10.839581,10.956602,9.770239,8.795741,6.908148,7.0568595,surprise
198,-529.0442,55.049263,-14.678518,6.0945606,-0.1976106,-3.0097992,-9.9352255,-14.986746,4.026375,4.9345713,-14.267833,4.927933,-4.8508677,1.4018354,0.20225678,-2.7452376,-5.2040477,-1.9471287,-4.4031343,-3.5090604,-6.0730324,-0.4668642,-7.577883,-0.90507424,-1.3206246,-0.09558064,-2.2818935,6.6713524,0.30260694,6.2761455,0.9060111,4.413814,1.8040141,7.4712424,1.9465315,5.5872684,1.8677634,4.3681517,0.46817642,4.0679893,disgust
199,-336.3412,34.34594,-5.907771,20.704792,-25.29651,-2.9770424,-5.279567,-20.39986,-8.309686,-1.983588,-22.660164,12.199869,-16.689568,12.252569,-4.0283294,-2.0687275,-2.4898167,1.7435269,-9.985422,7.241568,-6.84582,1.5286224,-6.104514,-0.2961451,-4.5167327,4.6771765,3.2327948,11.475241,10.666318,13.9342375,8.654747,11.40719,1.8392471,4.0427732,2.3068328,9.302571,6.6931715,5.9349756,1.1291745,2.17621,angry
200,-446.4264,71.84538,4.819755,-7.2315397,3.954646,8.744108,-9.354389,-4.296549,-17.178997,4.1841936,-13.811723,-0.38908997,-4.0211663,3.6642416,0.3967437,5.2447953,-3.5586967,13.445151,-3.0412292,2.399809,-0.30370662,4.5662847,-2.3780727,6.1631746,-3.7068348,6.230197,-2.2563655,6.777012,-0.64283437,4.1603036,-2.498752,6.3200636,5.428889,10.258809,11.954556,10.986554,10.011743,8.173561,4.2655783,8.249213,surprise
201,-381.7876,80.38891,-10.580881,17.959244,-10.651027,6.8640914,-14.554002,-8.603352,-5.83777,2.4376965,-12.485014,-1.0243899,-10.768991,8.659414,-11.874337,-2.185961,-2.548932,-0.39529356,-7.426985,2.3425426,-6.4403334,-0.07559676,-3.3916206,1.3764685,-5.3982882,2.5641367,-4.4710803,3.5153086,1.4914626,6.2402472,1.9056149,6.1162467,0.9573693,2.2985668,-2.3890724,1.983459,1.3859392,1.1964086,1.6509749,2.1735914,disgust
202,-411.0789,58.296642,5.588398,21.60828,-6.7922034,5.9979453,-13.282795,-10.575494,-8.316194,2.0196815,-12.352251,6.5886836,-12.310112,5.083879,-7.7242103,-0.38133523,-1.2958348,-0.7996643,-5.6895804,-0.35047978,-7.758133,-2.728483,-4.960296,4.0822864,-4.9422984,4.8560305,-6.2137237,2.9774332,-2.5549314,3.4259896,1.2324897,4.692806,-0.6846111,3.5097883,0.19888386,3.4309525,3.837618,7.020121,6.2955866,5.9621735,disgust
203,-531.0345,66.254524,12.93037,8.107361,10.838752,15.744064,-8.845811,-2.3961904,-8.949616,10.834281,-8.733727,6.552261,-5.843859,10.287231,6.3407683,2.3977847,-6.994965,12.081286,-3.356376,0.71279365,3.0015411,3.607212,-4.080425,1.7473354,-7.611635,3.3030956,-6.7936845,3.339904,0.37215784,3.054844,-7.2062244,2.545379,-5.491991,3.0140316,10.299226,21.137522,26.486898,28.69532,20.286003,12.100914,neutral
204,-519.4946,83.43421,17.192104,9.860641,7.384494,11.092236,-6.0601153,0.45767522,-14.888706,-0.36626408,-9.060704,2.8666315,-6.680839,2.219954,-0.7296601,7.4169044,-4.54858,8.913569,-1.8899169,-0.8317914,-1.2247895,4.397536,-5.0965996,3.1071339,-11.469258,-3.4901476,-4.822385,1.0223042,-4.4698105,0.501431,-6.650547,-2.3701017,-7.2345486,1.2432425,11.6171465,22.062037,32.48707,36.85769,25.699087,15.561264,neutral
205,-455.15573,54.83862,29.34527,37.11634,-5.6495695,6.1559887,-10.851333,-10.064792,-2.2595391,-3.0342982,-8.754808,8.517867,-9.807473,13.068354,-9.235794,1.0521293,0.8484735,-1.2777814,-9.948361,1.3681407,-6.8281603,-2.48871,-7.5947986,0.9976362,-9.575193,3.0772302,-5.7702813,1.8774272,-6.482284,-0.63960594,-10.174245,-0.5818572,-3.797473,8.542547,14.138856,25.644533,21.83775,21.009048,5.90984,3.3013868,neutral
206,-297.069,31.77119,-14.498865,35.042213,-2.783219,-6.488078,-5.808188,-2.1816123,-6.900674,0.042919777,-17.958055,12.706408,-7.4393554,2.9333928,3.5445073,-2.6082282,-1.9607732,8.093065,-8.179097,13.632085,4.802203,8.440184,1.5245501,4.7487626,-4.686234,6.7494216,0.16401514,6.8056054,0.26049662,2.9179769,-2.954495,6.7391305,-0.17197761,0.9815675,-3.879329,1.305494,-3.021675,-0.3959736,0.55911505,6.2657404,fear
207,-562.14606,47.669514,-8.35647,9.693185,-0.5615689,-1.6838176,-7.6865444,-5.6897173,-15.317281,-1.8183544,-4.3604746,-6.045278,1.2321987,-1.9278289,-4.755495,2.4016087,-8.499151,-1.170842,-1.8248128,-1.8427218,-2.7836626,-1.2621155,-2.611189,-2.0880606,-5.3984785,0.29955244,-4.665039,-1.6999301,-2.0503397,-1.4419208,-2.1209996,-0.3936828,-2.3434796,0.7775436,0.07149145,1.4860363,-0.08379876,1.2125142,-1.0534291,2.715787,angry
208,-562.5724,73.79019,17.776562,8.791217,9.654595,21.39179,-1.9397439,-9.433089,-13.912153,4.904995,-6.7842736,8.742991,-6.0580983,11.985683,9.338297,2.7649667,-3.4246976,12.044762,-1.8477218,4.360552,0.3301879,5.084378,-3.9723284,1.4177988,-3.548448,0.72859436,-4.9196906,3.0322475,0.0036784692,3.3835883,-6.2066655,-0.52806246,-4.5913467,-1.8672644,9.565,18.300787,25.029129,29.413015,21.122843,13.166386,neutral
209,-401.54684,49.766766,21.129528,40.042526,-5.348455,5.463738,-5.755899,-7.7350783,-5.1868725,1.0043514,-11.1733,4.6486444,-8.271342,13.267161,-13.126082,2.1522288,-2.2942586,0.6326718,-9.038263,0.19537713,-9.113197,-2.340951,-8.467405,3.9074056,-2.0133934,6.6460466,1.4394722,2.765304,-3.0479603,0.6278538,-3.027292,12.310174,6.5354586,9.196649,3.0045557,4.733662,5.189499,7.3250513,6.3140745,7.4026327,sad
210,-330.87476,47.40063,-11.892615,-0.1677159,-26.257015,-4.6204643,-14.992231,-15.632138,-12.883265,6.7505884,-12.815161,8.685482,-9.348531,10.788929,0.3911979,5.310703,6.129002,9.65961,-6.258587,10.708873,-7.3630786,8.049325,-5.466074,0.5655175,-3.3914442,2.1121078,-0.13482565,8.030371,3.1677353,11.736792,4.921099,10.207692,3.194022,7.17129,1.3425148,3.9540067,2.5083208,3.3436506,2.885813,1.6529385,surprise
211,-543.8079,51.34386,-24.655256,10.755016,-0.113830745,-10.039561,-5.3748555,-11.569364,-5.927608,-1.305852,-11.152366,-4.0978894,-7.074474,1.594361,-3.1828835,-1.914581,-2.5733292,1.8754511,-2.4604836,5.0708766,1.9228041,2.9082646,3.4864373,10.641545,6.670202,9.09537,4.4150352,5.922246,2.4144247,6.000571,1.7042692,6.3341064,3.7225568,5.995549,3.5035229,2.357465,1.4925505,2.2952092,0.86050075,2.9382384,happy
212,-415.01816,55.754585,6.359608,-10.807569,-10.547951,4.8268385,-12.872646,4.421439,-20.021202,1.6145902,-20.098984,-0.18431379,-9.277974,5.753043,-6.2887115,4.606527,-8.991815,4.458969,-2.513449,-3.6362798,4.3471837,21.442757,18.20968,33.79566,24.80148,14.535343,0.99749064,5.5629687,-2.7580554,5.033127,2.400585,2.9208636,-5.908092,-4.44001,2.261262,4.3000317,-3.658229,-1.6798381,-3.3639488,1.8575761,fear
213,-472.26532,79.141884,13.010977,3.2866857,-1.3545567,2.6826873,-16.150042,-0.39982587,-15.6393175,-6.007051,-13.252479,-3.6073828,-2.6445856,2.090383,0.6450435,9.724465,0.31957033,15.809385,-3.1522858,3.7505968,3.2113204,4.738809,-4.414654,9.671218,-9.784482,9.404532,2.493803,10.350821,2.25056,9.556787,1.2565112,7.615213,2.8938491,6.825489,4.829781,5.2972646,3.1234064,6.6463423,4.889757,12.706497,happy
214,-439.29468,59.80838,4.1879206,41.65318,0.9099685,-2.4220748,-5.8158965,-11.095271,-11.673214,-1.6309587,-11.349187,1.8792665,-8.711691,3.6332777,-1.9799197,-5.744248,-0.32388896,-0.09835186,-7.2741995,3.5146625,-5.08527,3.1522143,-2.0089142,4.2965994,-4.288985,-0.9220016,-3.178456,4.6249857,2.9626598,8.437483,0.58092594,4.061892,-0.750961,1.4080284,3.0069635,2.5232053,2.9529846,5.3055096,0.17512852,1.1518553,disgust
215,-492.81232,55.75089,12.38226,13.720927,4.8181973,12.9919405,-14.23944,-7.207754,-12.580425,4.2105365,-12.11632,1.9130325,-8.540497,7.314774,6.023971,7.8003945,-7.280537,11.157919,-6.398526,0.3677519,1.5142651,2.9520624,-7.2694135,0.45539692,-13.061141,5.0193334,-5.943729,3.784983,-9.588744,0.3814697,-5.2158756,8.796759,9.277624,28.736246,34.041218,30.23859,20.997063,9.05064,-3.0660706,2.208265,neutral
216,-580.57526,58.399292,-3.3847728,16.299124,9.456008,7.728646,0.7280449,-5.8774853,-6.479477,7.557566,-0.9009639,-3.6269076,3.4333205,0.802985,-0.6828257,3.0601995,-5.0350814,-0.54400873,-3.6282172,0.5103092,-4.455636,0.0926935,-2.5175395,2.0758154,-2.33244,1.1956921,-2.7226455,1.8526372,-1.5264655,1.2369817,2.149171,3.7092206,1.0666938,1.5500761,0.4092838,1.3972975,1.5854818,0.6119217,0.38187215,2.255328,happy
217,-323.76715,38.446438,-17.90867,29.693106,-3.560872,-6.1167474,-17.33346,-16.043633,-2.7747848,-10.393028,-15.337725,14.160551,-19.186626,12.025972,-9.605546,-4.020624,2.1206715,0.91070193,-4.9098806,4.6041837,-5.2082076,3.150231,1.8683468,11.4190035,-0.40101266,0.7304019,-3.227659,6.5683274,8.429781,10.231933,0.53020066,1.4045296,2.9957619,10.240566,2.5343018,3.0908492,-2.0172281,0.46631783,-4.6743393,-1.1490672,happy
218,-566.0578,41.973957,-10.793492,-4.0297985,-5.793204,-9.522946,-13.732495,-13.344002,-10.483407,0.33072627,-13.945705,-2.1310244,-13.567043,-5.5850744,-7.2779903,-9.161016,-7.1364384,-1.1413127,-6.107433,-1.0258747,-0.8129562,1.454143,-4.819632,2.2158966,-0.54423887,4.8293457,-0.812321,3.0815425,0.32477957,4.7097926,1.0491093,2.6052496,-0.3101285,2.5285475,0.7567007,2.887604,2.3496256,3.4782784,0.7783836,2.075688,surprise
219,-679.98804,57.016624,3.9352188,12.091391,6.5024104,3.16741,-7.439079,0.89916825,-4.780352,1.7651852,-0.48184967,-3.074336,1.1084083,2.4497106,-1.7482604,3.7731156,-4.1509075,0.8350582,1.201101,1.0544949,-3.4566426,2.1551595,-2.6179025,0.41387725,-1.8723328,1.7062778,-0.8112901,1.6454809,-2.0392551,1.8526998,-0.8692416,0.62757325,-1.7804701,1.7054728,-1.035579,1.7814494,-1.4816318,-0.023094682,-1.5382022,0.71123075,fear
220,-394.12027,52.903034,-15.048325,17.631727,-10.640961,4.7528434,-9.98242,-4.373328,-6.2988315,3.7128873,-13.579734,7.234797,-9.115499,6.860498,-5.8228183,-0.8270331,-0.99062246,-0.27097625,-6.538676,1.920823,-10.4660425,-0.03495952,-5.812646,4.6234326,-3.0987103,2.1982834,-1.2906332,3.1105988,-1.2264835,6.203431,-0.028167453,8.419023,3.4903655,2.7626262,2.6586032,3.4336429,1.146712,3.4222233,1.4623214,5.173228,disgust
221,-430.1805,41.838257,-1.8595047,-5.774774,-7.114078,6.768441,-14.678593,0.52063185,-13.168705,0.48835644,-5.56422,12.35555,-1.6197933,4.788902,2.1356912,2.7165968,-5.947168,-3.6201243,-5.490333,-3.602147,-0.44722426,2.1085913,1.9948436,15.246033,15.014512,24.269178,19.644201,21.954206,9.347927,8.260667,6.794896,10.101127,7.617464,5.9039936,-0.3823932,-0.6561686,0.20048724,8.165389,0.6139018,-0.37801957,angry
222,-402.3047,57.222546,-9.688893,-15.746843,-1.8297647,10.609466,-18.45067,-11.354414,-21.055145,0.90154636,-13.295299,10.431191,-1.1447685,7.033869,-3.677936,-0.50683206,-8.601554,-4.09714,-8.127144,-5.425952,-6.073716,4.136103,-4.401388,7.490074,15.650421,22.517946,23.300835,24.562077,12.797144,11.0474205,5.7921424,8.905243,7.062314,4.9514246,4.87531,-3.1013994,2.7416058,7.908353,4.219767,3.1561985,angry
223,-645.27625,44.98013,-7.2606397,9.215807,-7.540871,-3.6298947,-5.434748,-6.637177,-7.6223583,-0.9668008,-5.939385,-5.4465013,-6.3265142,-0.7615681,-7.589265,-2.8720806,-6.549248,-2.3327236,-5.9249268,-2.419932,-2.7020702,-3.3513658,-2.6156075,-1.137757,-3.112408,-0.49738213,-1.1076097,2.2219799,1.6457189,2.2871737,-0.47210932,2.1301985,0.7623673,4.6686993,3.9869287,7.5616913,2.5355592,3.297089,1.0482186,0.5255949,calm
224,-381.60358,60.724224,-12.715004,30.805286,-11.434511,-10.097347,-16.680275,-6.0239167,-8.800258,-0.19020559,-12.386657,9.2826805,-6.868544,2.8168583,-5.717383,-3.9890404,-0.19727023,-5.015932,-9.302425,6.67296,-8.464057,1.496321,-1.1860683,3.0615788,-2.7460546,0.38705474,0.6563422,6.834528,2.7803617,7.418886,-0.25567934,5.789485,-1.0534717,2.9472659,1.2489398,2.3563304,-0.1173489,2.1792529,2.7406237,3.7812307,disgust
225,-445.38898,86.93329,31.115568,-6.5072365,-14.8599,-3.643486,-14.539038,0.33799914,-22.053074,1.4579426,-15.709022,-3.8697956,-6.4415555,0.21171406,-1.2296965,4.6868935,-0.20745738,11.663138,-4.310891,-2.488143,0.35638663,1.5654705,-1.0110258,6.4457183,-7.003198,4.5697174,-1.8707712,8.050891,1.1118506,12.3972845,4.8461976,6.194349,2.3488424,3.709604,4.8480573,12.62091,11.913116,11.060336,7.3981123,8.888531,happy
226,-268.2822,41.660908,2.696776,14.665172,0.93812877,5.363082,-1.6164051,-2.705396,-12.944713,11.073653,-18.272251,7.6275463,-3.101423,1.8893955,-4.0119643,-3.557176,-8.160211,10.913654,-3.9957755,15.978871,5.950223,5.2048063,-7.2062306,2.069285,-3.5328825,15.194504,2.052507,5.3982477,-8.603592,-1.5878963,-2.639604,6.5487375,-9.907652,-2.7523592,-4.7108965,3.9065156,-2.3317947,2.0259557,2.5026753,8.723591,fear
227,-336.69263,45.01279,-37.792156,3.0359201,-22.123852,3.272492,-11.042856,-9.853775,-9.280966,11.633613,-12.702521,6.882307,-8.51414,8.899504,-4.4248476,7.0978603,-0.50351745,7.8054833,-2.5405567,6.399471,-5.8303304,3.6252813,-4.050371,1.4505848,-5.036733,4.549174,-3.665943,7.6133995,5.05012,8.385854,7.24083,8.715005,0.90054566,5.1425505,0.97275066,6.8659043,2.9043574,3.760135,0.16278309,1.7100707,surprise
228,-470.6127,45.361237,-9.572626,2.2795045,-2.720842,-5.97386,-1.4106936,-6.7573957,-11.065084,1.507262,-9.671212,2.1097414,-6.5794573,-2.8940053,-2.573593,-6.5542192,-8.237495,-0.48153108,-7.2186546,0.96674794,0.30212387,4.326885,-0.93726563,4.718544,-0.49630964,3.3035724,0.009599092,4.5083194,1.0165812,6.0302253,4.580395,6.154922,3.5936704,4.014871,0.5877212,2.2511568,0.74964285,2.47365,1.0213226,2.8252258,angry
229,-402.03876,76.28485,24.112095,24.494318,-7.957349,11.406718,-1.53673,-11.957407,-4.84458,-1.6137391,-10.603154,1.6215041,-10.173772,11.32968,-11.59715,0.45693198,-0.8398138,-1.0206524,-7.4908385,-0.56572527,-10.116069,-3.527066,-8.840643,2.3970242,-3.3737195,7.276551,0.6276463,1.3058165,-3.0665789,-0.5012137,-2.7318478,13.862002,5.4624796,10.017612,2.4993098,2.4817584,2.4465172,4.4706354,7.862884,6.849625,sad
230,-465.53635,86.51381,21.424911,-8.231177,-1.0700682,4.938716,-11.834045,-1.0380825,-16.18087,3.6344743,-13.515989,-0.07646335,-4.5305557,-0.021098671,2.8809204,1.4833266,-1.0459176,15.051014,-4.061419,1.2776163,-1.692808,3.276081,0.2943671,6.344906,-1.2189734,9.620397,1.6220404,10.595167,-0.6675895,5.786154,1.3899763,6.796984,3.8101692,4.6350193,2.3607168,5.539758,3.5205967,5.9936924,5.326491,8.166875,happy
231,-369.4038,57.169437,9.75479,27.475151,1.3805429,-2.2180839,-5.4370165,-13.05079,-7.0056453,9.503772,-21.298998,15.1529,-9.408197,5.6491942,-1.0571023,-6.5889325,-1.1305033,0.34821495,-15.060202,1.857505,-8.152209,-2.3854775,-7.336958,-0.63870794,-8.165743,0.9218636,-7.3235035,1.1758726,-6.857263,-0.07019954,-8.876053,-3.8529227,-9.521267,-5.0469294,-2.0202577,10.763154,19.7711,30.720007,26.077307,21.157936,neutral
232,-447.708,50.272167,-14.577358,14.7024555,4.717038,-10.587141,-3.7399979,-5.8036127,-20.751554,1.3275747,-4.202127,-10.438696,-4.1102786,-0.87833977,-6.712906,-0.9740166,-8.330461,0.5987324,-4.7083964,-1.1745845,-6.163343,-1.2795237,-3.7293708,-4.0850983,-4.5406933,-1.1614773,-5.910873,-1.2975279,-4.6111927,-0.36407575,-3.208975,-2.788117,-5.208154,-2.5736501,-3.4113736,0.4609568,0.04681899,2.4685733,-0.5814866,0.5971263,angry
233,-398.7785,65.95987,23.926857,35.610573,-7.4377627,6.9426084,3.246587,-7.707867,-4.4919653,2.1500273,-7.937141,3.8180265,-5.0711884,11.779032,-12.439089,3.1210234,-3.3422904,-3.563043,-4.799781,-1.7494923,-7.7559834,-2.1281009,-6.8299427,3.1702106,-3.1826887,6.8324566,1.2662767,1.1705841,-2.6439645,-0.16593787,-4.511512,6.440385,3.18325,8.27258,4.5003524,5.7206907,4.06773,6.378954,4.729925,5.7294374,sad
234,-521.85394,94.58854,26.204472,9.849533,0.5442737,10.93059,-18.70569,-7.5747814,-13.047254,6.24088,-12.008916,8.527149,-7.3013444,10.025045,0.37445942,-4.609629,1.1028436,2.359768,3.4591212,-5.5141344,4.713886,-1.1804698,-7.2033477,3.5402253,-6.8284354,2.9953668,-2.805155,2.1281044,-2.2703285,5.469767,1.0954561,8.815286,6.106077,3.2458029,3.5275376,5.3030334,6.1465206,15.077336,14.127839,18.071028,sad
235,-511.52783,77.34846,14.407053,10.01738,7.8119926,10.315934,-7.1955185,-4.284401,-17.761696,-1.5837919,-13.151312,5.90607,-7.0304217,5.3107677,3.2835023,2.990993,-1.9061501,12.134716,-5.3111234,0.62003696,1.4533265,3.2753694,-6.118318,1.2817483,-11.3855095,-0.6574784,-8.817957,1.9284676,-3.7190638,-1.3619722,-6.9992576,-1.2201763,-5.749704,5.5176396,17.763317,31.17648,37.949314,35.52616,18.77647,7.815864,neutral
236,-678.2844,43.988903,-12.8857975,1.6621047,-9.21699,-5.967739,-13.486439,-8.641545,-10.415217,-4.8712926,-9.7646675,-0.9928135,-8.822834,-4.704249,-4.2857666,-5.509122,-6.774709,-4.0253367,-6.590026,-1.507225,-5.25098,-1.200217,-1.104055,0.8438054,0.10978147,1.7515951,-3.7114506,0.51087165,-1.9728346,2.9542015,2.7961915,7.6815524,6.444441,8.428435,4.769191,5.643212,1.0117748,-0.49847123,-1.5941476,0.60206604,calm
237,-702.7457,56.528065,0.10529745,7.6131816,2.6857383,-0.34084237,-6.2996225,-4.3453383,-12.936164,-0.8335588,-4.058911,-3.4637458,-1.4815398,0.39860135,-1.702514,-6.0921474,-3.8039668,-0.63869333,-6.1130395,-2.4635413,-7.6318064,-1.9021477,-5.464542,-0.4583072,-6.3526807,-0.90367603,-6.141463,0.16970028,-1.4419777,4.8445067,0.25708902,3.3969092,-1.6702181,2.233663,0.67671084,5.2272854,5.00932,7.1986766,1.5098875,4.941195,neutral
238,-537.61316,79.805504,28.821445,17.071978,13.725231,13.887235,0.25016943,-7.3360205,-11.052119,5.1451707,-10.80596,8.607999,-6.5655036,7.506055,4.0639896,-1.9446596,1.2422588,5.253944,1.012258,-1.7096845,3.5327897,1.066569,-4.811388,1.8828819,-7.1059256,6.008374,-6.843606,4.8273945,-0.28590208,7.766199,6.073621,16.984028,9.167216,10.755268,4.4687076,4.1005526,1.8452022,5.932795,6.3722434,12.334452,sad
239,-619.60175,68.76881,3.7302287,18.555544,9.212479,3.1948922,-9.23759,-2.0898862,-0.7025705,-2.984919,-0.9536861,1.7668483,-1.8263829,3.649982,-4.8126554,4.935112,-1.7173781,1.5223697,0.71783936,-0.39286017,-1.3769786,0.019342232,-2.278505,-0.3473332,-2.1815271,2.480899,-0.37767717,3.2006428,0.8778644,2.231382,0.5550508,1.4595454,0.18785298,2.6027758,1.2823894,2.201432,0.68159646,1.645794,0.71500975,1.6781752,neutral
